TTI,Total_Throughput_Mbps,Fairness_Index,User_0_Throughput,User_1_Throughput,User_2_Throughput,User_3_Throughput,User_4_Throughput,User_5_Throughput,User_6_Throughput,User_7_Throughput,User_8_Throughput,User_9_Throughput,User_0_RBs,User_1_RBs,User_2_RBs,User_3_RBs,User_4_RBs,User_5_RBs,User_6_RBs,User_7_RBs,User_8_RBs,User_9_RBs
75,11435.949999999984,0.782697394996986,1489.599999999997,291.2000000000012,2078.09999999999,1942.4499999999928,1124.3999999999992,1510.6000000000067,556.9500000000011,1339.3499999999979,717.1999999999967,386.10000000000196,5,5,5,5,5,5,5,5,5,5
76,11583.899999999985,0.7818435115754885,1512.1999999999969,294.2000000000013,2105.849999999991,1965.0499999999927,1140.9999999999989,1530.1000000000072,559.9500000000012,1367.0999999999976,717.9499999999966,390.50000000000193,5,5,5,5,5,5,5,5,5,5
77,11731.849999999986,0.7809934919542783,1534.7999999999968,297.2000000000014,2133.5999999999917,1987.6499999999926,1157.5999999999985,1549.6000000000076,562.9500000000013,1394.8499999999974,718.6999999999965,394.9000000000019,5,5,5,5,5,5,5,5,5,5
78,11879.799999999987,0.7801479589313068,1557.3999999999967,300.2000000000015,2161.3499999999926,2010.2499999999925,1174.1999999999982,1569.100000000008,565.9500000000014,1422.5999999999972,719.4499999999964,399.3000000000019,5,5,5,5,5,5,5,5,5,5
79,12027.749999999987,0.7793074636454033,1579.9999999999966,303.20000000000164,2189.0999999999935,2032.8499999999924,1190.799999999998,1588.6000000000085,568.9500000000015,1450.349999999997,720.1999999999963,403.70000000000186,5,5,5,5,5,5,5,5,5,5
80,12178.699999999988,0.7784627215182872,1605.599999999996,306.20000000000175,2216.8499999999945,2055.4499999999925,1207.3999999999976,1608.100000000009,571.9500000000016,1478.0999999999967,720.9499999999962,408.10000000000184,5,5,5,5,5,5,5,5,5,5
81,12329.649999999989,0.7776229135532461,1631.1999999999955,309.20000000000186,2244.5999999999954,2078.0499999999925,1223.9999999999973,1627.6000000000095,574.9500000000018,1505.8499999999965,721.6999999999961,412.5000000000018,5,5,5,5,5,5,5,5,5,5
82,12489.599999999988,0.7770551486172412,1656.799999999995,312.200000000002,2272.3499999999963,2097.549999999993,1246.5999999999972,1653.200000000009,577.9500000000019,1533.5999999999963,722.449999999996,416.9000000000018,5,5,5,5,5,5,5,5,5,5
83,12652.549999999988,0.7765608150629819,1682.3999999999944,315.2000000000021,2300.099999999997,2117.0499999999934,1272.1999999999966,1678.8000000000084,580.950000000002,1561.349999999996,723.1999999999958,421.3000000000018,5,5,5,5,5,5,5,5,5,5
84,12815.499999999987,0.7760548391230289,1707.9999999999939,318.2000000000022,2327.849999999998,2136.549999999994,1297.799999999996,1704.4000000000078,583.9500000000021,1589.0999999999958,723.9499999999957,425.70000000000175,5,5,5,5,5,5,5,5,5,5
85,12978.449999999986,0.7755386509141644,1733.5999999999933,321.2000000000023,2355.599999999999,2156.0499999999943,1323.3999999999955,1730.0000000000073,586.9500000000022,1616.8499999999956,724.6999999999956,430.1000000000017,5,5,5,5,5,5,5,5,5,5
86,13144.299999999987,0.7752363174695344,1759.1999999999928,324.20000000000243,2383.35,2175.5499999999947,1348.999999999995,1755.6000000000067,592.850000000002,1644.5999999999954,725.4499999999955,434.5000000000017,5,5,5,5,5,5,5,5,5,5
